test_id,server_id,download_connections,download_bytes,download_bytes_percent,name,country,country_code,latitude,longitude,sponsor_name
4508054084,17336,4,7456400,18.96,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508054084,33712,4,9235904,23.49,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508054084,34240,4,17176600,43.68,"Fujairah","United Arab Emirates","AE",25.1288,56.3265,"ETISALAT-UAE"
4508054384,17336,4,7481928,12.77,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508054384,22129,4,3810800,6.51,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"i3D.net"
4508054384,33712,4,41440432,70.74,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508054384,34239,4,5845568,9.98,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508054421,17336,13,229025450,34.90,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508054421,33712,12,133478408,20.34,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508054421,34238,13,209971931,32.00,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508054421,34240,12,83767281,12.76,"Fujairah","United Arab Emirates","AE",25.1288,56.3265,"ETISALAT-UAE"
4508056344,4570,4,1797600,6.24,"Seeb","Oman","OM",23.6803,58.1825,"Omantel"
4508056344,17336,4,6752620,23.43,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508056344,33712,4,12511420,43.42,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508056344,34238,4,7752824,26.91,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508060204,17336,14,204051365,30.61,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508060204,28422,13,201151809,30.18,"Abu Dhabi","United Arab Emirates","AE",24.4539,54.3773,"ETISALAT-UAE"
4508060204,33712,13,167555496,25.14,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508060204,34238,13,93849920,14.08,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508061414,4845,4,202115487,68.96,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"du"
4508061414,11722,4,22255911,7.59,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"Orixcom"
4508061414,22129,4,41514630,14.16,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"i3D.net"
4508061414,34240,4,27204540,9.28,"Fujairah","United Arab Emirates","AE",25.1288,56.3265,"ETISALAT-UAE"
4508061924,17336,4,17278993,7.37,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508061924,28422,4,59437000,25.35,"Abu Dhabi","United Arab Emirates","AE",24.4539,54.3773,"ETISALAT-UAE"
4508061924,34238,4,66401769,28.32,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508061924,34239,4,91386400,38.97,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508064014,17336,4,47810668,18.46,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508064014,28422,4,58678200,22.66,"Abu Dhabi","United Arab Emirates","AE",24.4539,54.3773,"ETISALAT-UAE"
4508064014,34238,4,118424600,45.73,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508064014,34239,4,34036800,13.14,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508069556,17336,5,36647914,15.23,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508069556,33712,5,109790072,45.62,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508069556,34238,5,59483200,24.71,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508069556,34239,4,34758368,14.44,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508070346,17336,5,57633106,20.36,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508070346,33712,6,155738904,55.02,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508070346,34238,6,46070368,16.27,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
